,parent_event_id,main_event,sub_events,UUID,Event_ID_decimal,Event_Type,Main_Event,Hazard,Source,Event_Name,Location,GID(s),Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Units,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
2296,649,,[],vf2wDXf,649.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2016 UK heat wave,['the United Kingdom'],['GBR'],2016,9,13,2016,9,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2297,650,,"['2qnc8Vm', 'dUVUNY5']",gMCbKxi,650.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Indian heatwave,['India'],['IND'],2016,4,NULL,2016,5,NULL,NULL,NULL,161,171,NULL,NULL,NULL,NULL,330000000,330000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2298,650,gMCbKxi,[],2qnc8Vm,650.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Indian heatwave,['India'],['IND'],2016,NULL,NULL,2016,4,8,NULL,NULL,111,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2299,650,gMCbKxi,[],dUVUNY5,650.02,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Indian heatwave,['Phalodi&Rajasthan&India'],['IND.29.22.5_1'],2016,4,NULL,2016,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2300,651,,[],yVU45Yi,651.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Asian heat wave,['Asia'],['Asia'],2016,NULL,NULL,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2302,652,,['psaEbbP'],bt46eMx,652.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Chile,['Chile'],['CHL'],2017,1,25,2017,1,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303,652,bt46eMx,[],psaEbbP,652.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Chile,"['Santiago Metropolitan&Chile', 'Araucanía&Chile', 'Maule&Chile', 'Bíobío&Chile', 'Santiago&Chile', 'Chillán&Chile', 'Concepción&Chile', 'Quillón&Chile']","['CHL.14_1,CHL.3_1,CHL.12_1,CHL.6_1,CHL.14.5.31_1,CHL.13.1.2_1,CHL.6.3.2_1,CHL.13.1.7_1']",2017,1,25,2017,1,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2304,653,,['bZqWiri'],Y2TjCAh,653.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Australian heat wave,['Australia'],['AUS'],2017,2,NULL,2017,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2305,653,Y2TjCAh,[],bZqWiri,653.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Australian heat wave,"['Taree&New South Wales&Australia', 'Ivanhoe&Parkes&New South Wales&Australia']","['AUS.5.56_1,AUS.5.105_1']",2017,2,NULL,2017,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2306,654,,[],DLUNgod,654.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Pakistan heat wave,['Pakistan'],['PAK'],2017,4,NULL,2017,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2307,655,,['m72z3Uu'],jtEMmmh,655.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Iran,['Iran'],['IRN'],2017,6,NULL,2017,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2308,655,jtEMmmh,[],m72z3Uu,655.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Iran,"['Jask&Iran', 'Ahvaz&Iran']","['IRN.11.3_1,IRN.15.2_1']",2017,6,28,2017,6,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2309,656,,['U5E5Rx3'],4zRxLmd,656.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in the UK,['the United Kingdom'],['GBR'],2017,6,21,2017,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2310,656,4zRxLmd,[],U5E5Rx3,656.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in the UK,['London Heathrow Airport&the United Kingdom'],['GBR.1.36.16.8_1'],2017,6,21,2017,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2311,657,,[],nJZrGK2,657.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Greece heat wave,['Greece'],['GRC'],2017,6,29,2017,6,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2312,658,,[],GXDFNcQ,658.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Eastern US and Canada,"['Eastern United States&the United States', 'Eastern Canada&Canada']","['USA,CAN,G-ENA,AR6-5']",2017,9,NULL,2017,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2314,659,,[],Uz7DNhP,659.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 Heat wave in Pakistan and India,"['Pakistan', 'India']","['PAK,IND']",2018,5,NULL,2018,6,NULL,NULL,NULL,65,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2315,660,,[],fDa24Dz,660.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 British Isles heat wave,"['the United Kingdom', 'Ireland']","['GBR,IRL']",2018,4,NULL,2018,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2316,661,,"['s7YpsVt', 'hDkNhST', 'DoHGD4H', 'SvGyhL4']",EibUt8P,661.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,"['Mexico', 'Canada', 'the United States']","['MEX,CAN,USA']",2018,5,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2317,661,EibUt8P,[],s7YpsVt,661.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,['Mexico'],['MEX'],2018,5,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2318,661,EibUt8P,[],hDkNhST,661.02,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,['Québec&Canada'],['CAN.11_1'],2018,7,NULL,2018,7,NULL,NULL,NULL,73,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2319,661,EibUt8P,[],DoHGD4H,661.03,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,"['Southern California&California&the United States', 'Los Angeles&California&the United States']","['USA.5_1,USA.5.19_1']",2018,7,NULL,2018,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34001,35001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2320,661,EibUt8P,[],SvGyhL4,661.04,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,"['Arizona&the United States', 'Colorado&the United States']","['USA.3_1,USA.6_1']",2018,NULL,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2323,664,,[],PEkyR27,664.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 Japan heat wave,['Japan'],['JPN'],2018,7,NULL,2018,7,NULL,22001,23001,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2324,665,,[],ho3FPpx,665.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2018 European drought and heat waves,"['Sweden', 'Greece']","['SWE,GRC']",2018,NULL,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2325,666,,"['HFA2hkw', '8bdGSeH', 'gCMkPLz']",mdfMKBg,666.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,['Australia'],['AUS'],2019,12,25,2020,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2326,666,mdfMKBg,[],HFA2hkw,666.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,"['Adelaide&Australia', 'South Australia&Australia']","['AUS.8.1_1,AUS.8_1']",2020,1,24,2020,1,24,NULL,NULL,1,2,NULL,NULL,NULL,NULL,125000,125000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2327,666,mdfMKBg,[],8bdGSeH,666.02,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,"['Melbourne&Australia', 'Victoria&Australia']","['AUS.10.44_1,AUS.10_1']",2019,1,25,2019,1,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000000,1000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2328,666,mdfMKBg,[],gCMkPLz,666.03,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,['The Treasure Coast&Western Australia&Australia'],['AUS.11_1'],2019,1,25,2019,1,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2329,667,,[],6FA7mnE,667.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Southeastern USA heat wave,['Southeastern United States&the United States'],['USA'],2019,5,NULL,2019,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2330,668,,['iM3X7Nw'],rkEvsu4,668.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Heat wave in Japan,['Japan'],['JPN'],2019,5,NULL,2019,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2331,668,rkEvsu4,[],iM3X7Nw,668.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Heat wave in Japan,['Saroma&Hokkaido&Japan'],['JPN.12.125_1'],2019,5,NULL,2019,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2332,669,,['8hgGJxa'],GYyLdwp,669.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Indo-Pakistani heat wave,"['Pakistan', 'India']","['PAK,IND']",2019,NULL,NULL,2019,NULL,NULL,NULL,NULL,24,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2333,669,GYyLdwp,[],8hgGJxa,669.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Indo-Pakistani heat wave,['Churu&India'],['IND.29.11.1_1'],2019,NULL,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2334,670,,[],KfY2Xpm,670.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 European heat wave,"['France', 'Germany', 'the United Kingdom']","['FRA,DEU,GBR']",2019,6,25,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2335,671,,[],HiUXDci,671.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Second European heat wave,"['the Netherlands', 'Belgium', 'Luxembourg', 'Germany', 'the United Kingdom']","['NLD,BEL,LUX,DEU,GBR']",2019,7,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2336,672,,['2EN4LLf'],RdQv8Y6,672.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Third European heat wave,"['the Netherlands', 'Belgium']","['NLD,BEL']",2019,8,27,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2337,672,RdQv8Y6,[],2EN4LLf,672.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Third European heat wave,['De Bilt&the Netherlands'],['NLD.11.8_1'],2019,8,27,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2339,674,,[],v4w4Rk2,674.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Heat wave in Eastern US,['Eastern United States&the United States'],['USA'],2019,9,NULL,2019,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2340,675,,['CBwUBvz'],hTiDsSt,675.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019-20 Heat wave in Australia,['Australia'],['AUS'],2019,12,NULL,2019,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2341,675,hTiDsSt,[],CBwUBvz,675.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2019-20 Heat wave in Australia,"['Canberra&Australian Capital Territory&Australia', 'Penrith&Australia']","['AUS.2_1,AUS.5.107_1']",2020,1,4,2020,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2344,677,,"['7jbqv3i', 'uVRHfS9', 'XgR2Gg4']",nW3sfFr,677.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,"['New England&the United States', 'Eastern Canada&Canada']","['USA,CAN']",2020,5,NULL,2020,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2345,677,nW3sfFr,[],7jbqv3i,677.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,"['Montréal&Canada', 'Ottawa&Canada', 'Burlington&Chittenden County&Vermont&the United States']","['CAN.11.20.14_1,CAN.9.35.1_1,USA.46.4_1']",2020,5,27,2020,5,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2346,677,nW3sfFr,[],uVRHfS9,677.02,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,"['Montréal&Canada', 'Burlington&Chittenden County&Vermont&the United States', 'Bathurst&New Brunswick&Canada', 'Miramichi&New Brunswick&Canada', 'Toronto&Canada', 'Ottawa&Canada']","['CAN.11.20.14_1,USA.46.4_1,CAN.4.4.3_1,CAN.4.8.14_1,CAN.9.50.1_1,CAN.9.35.1_1']",2020,6,NULL,2020,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2347,677,nW3sfFr,[],XgR2Gg4,677.03,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,['Caribou&Aroostook County&Maine&the United States'],['USA.20.2_1'],2020,6,19,2020,6,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2348,678,,[],EkhJiTY,678.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Siberia heat wave,['Siberia&Russia'],"['RUS,AR6-29,AR6-30']",2020,6,20,2020,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2349,679,,"['AhJ6NZk', 'BHKVPn3', 'tYM43VE']",HBXp4yt,679.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,['the United Kingdom'],['GBR'],2020,7,31,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2350,679,HBXp4yt,[],AhJ6NZk,679.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,['London Heathrow Airport&the United Kingdom'],['GBR.1.36.16.8_1'],2020,7,31,2020,7,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2351,679,HBXp4yt,[],BHKVPn3,679.02,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,"['London Heathrow Airport&the United Kingdom', 'Kew Gardens&Kew&Richmond upon Thames&London&the United Kingdom']","['GBR.1.36.16.8_1,GBR.1.36.27.9_1']",2020,8,7,2020,8,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2352,679,HBXp4yt,[],tYM43VE,679.03,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,['Crawley&West Sussex&the United Kingdom'],['GBR.1.110.4_1'],2020,8,11,2020,8,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2353,680,,['SP9n7uV'],BXb95My,680.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Western United States heat wave,"['Western United States&the United States', 'Midwestern United States&the United States']",['USA'],2020,8,NULL,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2354,680,BXb95My,[],SP9n7uV,680.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Western United States heat wave,['Death Valley&the United States'],['USA.5.14_1'],2020,8,16,2020,8,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2356,681,,"['JPqXE5q', '6XB5Pjs']",R84MUu6,681.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat wave in Japan,['Japan'],['JPN'],2020,6,NULL,2020,9,NULL,NULL,NULL,1528,1528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2357,681,R84MUu6,[],JPqXE5q,681.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat wave in Japan,['Hamamatsu&Shizuoka&Japan'],['JPN.38.9_1'],2020,8,17,2020,8,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2358,681,R84MUu6,[],6XB5Pjs,681.02,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat wave in Japan,"['Isesaki&Gunma&Japan', 'Kiryū&Gunma&Japan']","['JPN.10.6_1,JPN.10.12_1']",2020,8,11,2020,8,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2359,682,,[],qeByyHP,682.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Winter heat wave in Europe,"['Germany', 'France', 'Poland', 'England']","['DEU.3.1.1.1_1,FRA.8.3_1,POL.7.36.1_1,GBR.1.36.23_1']",2021,2,NULL,2021,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2361,683,,[],9NcXcRF,683.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Winter heat in Asia,['Beijing&China'],['CHN.2.1.1_1'],2021,2,21,2021,2,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2363,684,,[],yZBkvx3,684.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Russia heatwave,['Siberia&Russia'],"['RUS,AR6-29,AR6-30']",2021,5,20,2021,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2365,686,,['HH98Xho'],pevKCYf,686.00,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Canadian heat wave,['Canada'],['CAN'],2021,6,3,2021,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2366,686,pevKCYf,[],HH98Xho,686.01,Multi,Extreme Temperature,['Heatwave'],https://en.wikipedia.org/wiki/List_of_heat_waves,2021 Canadian heat wave,['Gretna&Manitoba&Canada'],['CAN.3.17.5_1'],2021,6,4,2021,6,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
