,parent_event_id,main_event,sub_events,Event_ID_decimal,Event_Type,Main_Event,Source,Event_Name,UUID,GID(s),Location,Hazard,Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Unit,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
2285,643,,[],643.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2015 Heat wave in Northwest USA and British Columbia,EBrv4AU,"['USA,CAN.2_1']","['the United States', 'Canada']",Heatwave,2015,6,28,2015,7,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2286,643,,[],643.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2015,54ZevuC,[''],"['Northwest United States&the United States', 'Southern British Columbia&Canada']",Heatwave,2015,6,28,2015,7,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2287,644,,[],644.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2015 Western Europe heat wave,P3MqAdX,"['AR6-17,GBR.1_1']",['England'],Heatwave,2015,6,30,2015,7,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2288,645,,[],645.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2015 European heat wave,StZv7V6,"['Europe,AR6-23,AR6-19']",[''],Heatwave,2015,6,NULL,2015,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2289,646,,[],646.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2015 Middle East heat wave,jn57BzD,"['EGY,IRQ,QAT']","['Egypt', 'Iraq', 'Qatar']",Heatwave,2015,8,NULL,2015,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2290,646,,[],646.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2015 Middle East heat wave,omNuqYW,['EGY'],[''],,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,647,,[],647.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,"2016 Heat wave in Arizona, Nevada and California",dH24GXM,"['USA.3_1,USA.29_1,USA.5_1']",['the United States'],Heatwave,2016,6,NULL,2016,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2292,647,,[],647.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,"2016 Heat wave in Arizona, Nevada and California",VPxQ5ma,"['USA.5.19_1,USA.3.8_1,USA.3.15_1,USA.3.11_1']",['Burbank&Riverside&Palm Springs&Needles&Blythe&California&Phoenix&Yuma&Tucson&&Arizona&Las Vegas&Nevada&the United States'],Heatwave,2016,6,NULL,2016,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2293,647,,[],647.02,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,"2016 Heat wave in Arizona, Nevada and California",kn3Jt3Y,"['USA.5.33_1,USA.5.33_1,USA.29.3_1,USA.5.14_1,USA.5.36_1,USA.5.33_1']",[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,648,,[],648.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Heat wave in Kuwait and Iraq,7Lc8Tcw,"['KWT,IRQ.2.6_1']","['Kuwait', 'Iraq']",Heatwave,2016,6,NULL,2016,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2295,648,,[],648.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2016,E68oCus,[''],"['Mitribah&Kuwait', 'Basra&Iraq']",Heatwave,2016,6,NULL,2016,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2296,649,,[],649.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2016 UK heat wave,8HEG96f,['GBR'],['the United Kingdom'],Heatwave,2016,9,NULL,2016,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2297,650,,[],650.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Indian heatwave,ve5YX4v,['IND'],['India'],Heatwave,2016,4,NULL,2016,4,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2298,650,,[],650.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Indian heatwave,DYZjfBH,['IND'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,650,,[],650.02,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Indian heatwave,YLPgT4R,['IND.29.22.5_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,651,,[],651.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Asian heat wave,QVXC3j7,['Asia'],['India'],Heatwave,2016,4,NULL,2016,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,330000000,330000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2301,651,,[],651.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2016 Asian heat wave,5s9P7Kq,['Asia'],['Phalodi&Rajasthan&India'],Heatwave,2016,4,NULL,2016,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2302,652,,[],652.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Chile,HxW6yQZ,['CHL'],['Chile'],Heatwave,2017,1,25,2017,1,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2303,652,,[],652.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Chile,KwK7NVN,"['CHL.14_1,CHL.3_1,CHL.12_1,CHL.6_1,CHL.14.5.31_1,CHL.13.1.2_1,CHL.6.3.2_1,CHL.13.1.7_1']",['Santiago&La Araucania Region&Maule&Biobio&Chile'],Heatwave,2017,1,25,2017,1,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2304,653,,[],653.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Australian heat wave,pZm3iwE,['AUS'],['Australia'],Heatwave,2017,2,NULL,2017,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2305,653,,[],653.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Australian heat wave,gfMDrLu,"['AUS.5.56_1,AUS.5.105_1']",['Taree&Ivanhoe&New South Wales&Australia'],Heatwave,2017,2,NULL,2017,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2306,654,,[],654.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Pakistan heat wave,tHY8b6P,['PAK'],['Pakistan'],Heatwave,2017,4,NULL,2017,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2307,655,,[],655.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Iran,7wd3bSs,['IRN'],['Iran'],Heatwave,2017,6,NULL,2017,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2308,655,,[],655.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Iran,FjQzCbJ,"['IRN.11.3_1,IRN.15.2_1']",['Jask&Iran'],Heatwave,2017,6,28,2017,6,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2309,656,,[],656.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in the UK,MeX63m5,['GBR'],['the United Kingdom'],Heatwave,2017,6,21,2017,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2310,656,,[],656.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in the UK,F2sKVQZ,['GBR.1.36.16.8_1'],['London Heathrow Airport&the United Kingdom'],Heatwave,2017,6,21,2017,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2311,657,,[],657.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Greece heat wave,jaUoYVE,['GRC'],['Greece'],Heatwave,2017,6,29,2017,6,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2312,658,,[],658.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017 Heat wave in Eastern US and Canada,ZZYufxS,"['USA,CAN,G-ENA,AR6-5']","['the United States', 'Canada']",Heatwave,2017,9,NULL,2017,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2313,658,,[],658.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2017,L2547Dk,[''],"['Eastern United States&the United States', 'Eastern Canada&Canada']",Heatwave,2017,9,NULL,2017,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2314,659,,[],659.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 Heat wave in Pakistan and India,4uKzGtK,"['PAK,IND']","['Pakistan', 'India']",Heatwave,2018,5,NULL,2018,5,28,NULL,NULL,65,66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2315,660,,[],660.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 British Isles heat wave,NtzgvXd,"['GBR,IRL']","['the United Kingdom', 'Ireland']",Heatwave,2018,4,NULL,2018,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2316,661,,[],661.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,q5fio8F,"['MEX,CAN,USA']",['Mexico'],Heatwave,2018,5,NULL,2018,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2317,661,,[],661.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,fnFPcv6,['MEX'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,661,,[],661.02,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,FgP5CMW,['CAN.11_1'],[''],,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,661,,[],661.03,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,oXWnBtP,"['USA.5_1,USA.5.19_1']",[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,661,,[],661.04,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,4T3rxSa,"['USA.3_1,USA.6_1']",[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,662,,[],662.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,XA5uBXT,[''],['Canada'],Heatwave,2018,7,NULL,2018,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2322,663,,[],663.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 North American heat wave,sLcdJFm,[''],['the United States'],Heatwave,2018,7,NULL,2018,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2323,664,,[],664.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 Japan heat wave,j2FybBK,['JPN'],['Japan'],Heatwave,2018,7,NULL,2018,7,NULL,22001,23001,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2324,665,,[],665.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2018 European drought and heat waves,8QvrGp2,"['SWE,GRC']","['Sweden', 'Greece']",Heatwave,2018,NULL,NULL,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2325,666,,[],666.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,ngHuKpc,['AUS'],['Australia'],Heatwave,2019,12,25,2019,NULL,NULL,NULL,NULL,45659,45659,NULL,NULL,NULL,NULL,25000,25000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2326,666,,[],666.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,CfGRjHL,"['AUS.8.1_1,AUS.8_1']",['Adelaide&South Australia&Australia'],Heatwave,2019,12,NULL,2019,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2327,666,,[],666.02,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,TrRGdVn,"['AUS.10.44_1,AUS.10_1']",['Victoria&Australia'],Heatwave,2019,NULL,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200001,300001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2328,666,,[],666.03,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Australian heat wave,S6wHmiA,['AUS.11_1'],['The Treasure Coast&Australia'],Heatwave,2019,1,25,2019,1,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2329,667,,[],667.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Southeastern USA heat wave,AoeM3pb,['USA'],['the United States'],Heatwave,2019,5,NULL,2019,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2330,668,,[],668.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Heat wave in Japan,77AZeKN,['JPN'],['Japan'],Heatwave,2019,5,NULL,2019,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2331,668,,[],668.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Heat wave in Japan,5zxhdnQ,['JPN.12.125_1'],['Saroma&Hokkaido&Japan'],Heatwave,2019,5,NULL,2019,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2332,669,,[],669.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Indo-Pakistani heat wave,zYzsGm3,"['PAK,IND']","['Pakistan', 'India']",Heatwave,2019,NULL,NULL,2019,NULL,NULL,NULL,NULL,24,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2333,669,,[],669.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Indo-Pakistani heat wave,gZBkB9y,['IND.29.11.1_1'],['Churu&India'],Heatwave,2019,NULL,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2334,670,,[],670.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 European heat wave,N9TDhyh,"['FRA,DEU,GBR']","['France', 'Germany', 'the United Kingdom']",Heatwave,2019,6,25,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2335,671,,[],671.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Second European heat wave,kvQpo6s,"['NLD,BEL,LUX,DEU,GBR']","['the Netherlands', 'Belgium', 'Luxembourg', 'Germany', 'the United Kingdom']",Heatwave,2019,7,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2336,672,,[],672.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Third European heat wave,AwKACtD,"['NLD,BEL']",['the Netherlands'],Heatwave,2019,8,27,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2337,672,,[],672.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Third European heat wave,GQxMM89,['NLD.11.8_1'],['De Bilt&the Netherlands'],Heatwave,2019,8,27,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2338,673,,[],673.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 European heat wave,wR76mUm,[''],['Belgium'],Heatwave,2019,8,27,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2339,674,,[],674.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019 Heat wave in Eastern US,rfqqB93,['USA'],['the United States'],Heatwave,2019,NULL,NULL,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2340,675,,[],675.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019-20 Heat wave in Australia,bc8bJin,['AUS'],['Australia'],Heatwave,2019,12,NULL,2019,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2341,675,,[],675.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2019-20 Heat wave in Australia,ecPaf3M,"['AUS.2_1,AUS.5.107_1']",[''],,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,676,,[],676.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020,UNBwsyH,[''],['Australia'],Heatwave,2020,1,4,2020,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2343,676,,[],676.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020,pggQj5S,[''],['Canberra&Penrith&Australia'],Heatwave,2020,1,4,2020,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2344,677,,[],677.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,A75t7yU,"['USA,CAN']",['Canada'],Heatwave,2020,5,NULL,2020,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2345,677,,[],677.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,HzSgDfY,"['CAN.11.20.14_1,CAN.9.35.1_1,USA.46.4_1']",['Montreal&Ottawa&Burlington&Vermont&Canada'],Heatwave,2020,5,27,2020,5,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2346,677,,[],677.02,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,DDrPhUX,"['CAN.11.20.14_1,USA.46.4_1,CAN.4.4.3_1,CAN.4.8.14_1,CAN.9.50.1_1,CAN.9.35.1_1']",['Montreal&Burlington&Bathurst&Miramichi&New Brunswick&Canada'],Heatwave,2020,6,NULL,2020,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2347,677,,[],677.03,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Heat waves in Northern New England and Eastern Canada,AfKqWxD,['USA.20.2_1'],['Caribou&Maine&Canada'],Heatwave,2020,6,19,2020,6,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2348,678,,[],678.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 Siberia heat wave,nwPALuN,"['RUS,AR6-29,AR6-30']",['Siberia'],Heatwave,2020,6,20,2020,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2349,679,,[],679.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,hP7zPVZ,['GBR'],['the United Kingdom'],Heatwave,2020,6,31,2020,6,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2350,679,,[],679.01,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,ueeqxFn,['GBR.1.36.16.8_1'],['London Heathrow Airport&the United Kingdom'],Heatwave,2020,6,31,2020,6,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2351,679,,[],679.02,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,6TKuWSQ,"['GBR.1.36.16.8_1,GBR.1.36.27.9_1']",['London Heathrow Airport&Kew Gardens&the United Kingdom'],Heatwave,2020,8,7,2020,8,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2352,679,,[],679.03,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2020 United Kingdom heat wave,EngUhYY,['GBR.1.110.4_1'],['Crawley&West Sussex&the United Kingdom'],Heatwave,2020,8,11,2020,8,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
